ISS_ID,WR_DT,TOT_AMT,BYR_CD,SUP,BYR
2014060141000008f0k082b2,2014-06-01,1097800,C30391,Comp2,Comp146
2014041441000008f0k07d0x,2014-04-14,660000,C30391,Comp2,Comp146
2014052541000008f0k07zyy,2014-05-25,1100000,C30391,Comp2,Comp146
2014052541000008f0k07zyv,2014-05-25,660000,C30391,Comp2,Comp146
2014052541000008f0k07zz0,2014-05-25,660000,C30391,Comp2,Comp146
2014052541000008f0k07zyw,2014-05-25,660000,C30391,Comp2,Comp146
2014052541000008f0k07zyx,2014-05-25,1100000,C30391,Comp2,Comp146
2014053041000008f0k080nm,2014-05-30,660000,C30391,Comp2,Comp146
2014053041000008f0k080nl,2014-05-30,660000,C30391,Comp2,Comp146
2014072541000008f0k08rmu,2014-07-25,660000,C30391,Comp2,Comp146
2014072541000008f0k08rmt,2014-07-25,660000,C30391,Comp2,Comp146
2014043041000008f0k07n29,2014-04-30,3224000,C30391,Comp2,Comp146
2014072541000008f0k08rms,2014-07-25,660000,C30391,Comp2,Comp146
2014042041000008f0k07igk,2014-04-20,660000,C30391,Comp2,Comp146
2014042041000008f0k07igl,2014-04-20,594000,C30391,Comp2,Comp146
2014062041000008f0k089s5,2014-06-20,594000,C30391,Comp2,Comp146
2014092541000008f0k09mc7,2014-09-25,660000,C30391,Comp2,Comp146
2014092541000008f0k09mc8,2014-09-25,550000,C30391,Comp2,Comp146
2014092541000008f0k09mc9,2014-09-25,374000,C30391,Comp2,Comp146
2014122941000008f0k0avs8,2014-12-29,280000,C30391,Comp2,Comp146
2014122241000008f0k0at1a,2014-12-22,-880000,C30391,Comp2,Comp146
2014092941000008f0k09md2,2014-09-29,3597000,C30391,Comp2,Comp146
2014112541000008f0k0ag0l,2014-11-25,660000,C30391,Comp2,Comp146
2014112541000008f0k0ag0j,2014-11-25,638000,C30391,Comp2,Comp146
2014112541000008f0k0ag0k,2014-11-25,660000,C30391,Comp2,Comp146
2014123041000008f0k0avx6,2014-12-30,220000,C30391,Comp2,Comp146
2014090241000008f0k09a44,2014-09-02,150000,C30391,Comp2,Comp146
2014112541000008f0k0aeu2,2014-11-25,660000,C30391,Comp2,Comp146
20100201410000080000oy28,2010-02-01,330000,C30391,Comp3,Comp146
20100125410000080000lr0c,2010-01-25,286000,C30391,Comp3,Comp146
20100106410000080000j3bc,2010-01-06,330000,C30391,Comp3,Comp146
20100111410000080000j3bm,2010-01-11,330000,C30391,Comp3,Comp146
20100311410000080000zpt7,2010-03-11,330000,C30391,Comp3,Comp146
201007294100000800027ech,2010-07-29,528000,C30391,Comp3,Comp146
201004144100000800019upg,2010-04-14,330000,C30391,Comp3,Comp146
20100430410000080001e5ku,2010-04-30,286000,C30391,Comp3,Comp146
201007204100000800023hjf,2010-07-20,286000,C30391,Comp3,Comp146
201007214100000800023hk2,2010-07-21,286000,C30391,Comp3,Comp146
20100506410000080001hin4,2010-05-06,330000,C30391,Comp3,Comp146
20100527410000080001mdcf,2010-05-27,528000,C30391,Comp3,Comp146
20100216410000080000s88h,2010-02-16,286000,C30391,Comp3,Comp146
20100702410000080001ylis,2010-07-02,528000,C30391,Comp3,Comp146
20110105410000080007l1fz,2011-01-05,352000,C30391,Comp3,Comp146
20101015410000080005i8hx,2010-10-15,286000,C30391,Comp3,Comp146
20101014410000080005i8hl,2010-10-14,286000,C30391,Comp3,Comp146
20101227410000080007a2u9,2010-12-27,143000,C30391,Comp3,Comp146
2010091541000008000592hb,2010-09-15,528000,C30391,Comp3,Comp146
20110207410000080008995o,2011-02-07,528000,C30391,Comp3,Comp146
20110330410000080009w9eu,2011-03-30,286000,C30391,Comp3,Comp146
20101224410000080007a2wc,2010-12-24,88000,C30391,Comp3,Comp146
20110111410000080007wj02,2011-01-11,286000,C30391,Comp3,Comp146
20110105410000080007l1ek,2011-01-05,429000,C30391,Comp3,Comp146
2011041841000008000afslo,2011-04-18,528000,C30391,Comp3,Comp146
20101103410000080005q32l,2010-11-03,528000,C30391,Comp3,Comp146
2011060341000008000bppfg,2011-06-03,528000,C30391,Comp3,Comp146
2011111041000008000eguk6,2011-11-10,528000,C30391,Comp3,Comp146
2011071241000008000cb3yf,2011-07-12,528000,C30391,Comp3,Comp146
2011082941000008000cy93w,2011-08-29,528000,C30391,Comp3,Comp146
2011082441000008000cw4iw,2011-08-24,286000,C30391,Comp3,Comp146
2011110841000008000ede1d,2011-11-08,286000,C30391,Comp3,Comp146
2011072141000008000cefg4,2011-07-21,286000,C30391,Comp3,Comp146
2011061041000008000bssgx,2011-06-10,286000,C30391,Comp3,Comp146
2011092741000008000dfw5a,2011-09-27,88000,C30391,Comp3,Comp146
2011122941000008000fhg03,2011-12-29,286000,C30391,Comp3,Comp146
2012021641000008000gt9d9,2012-02-16,176000,C30391,Comp3,Comp146
2012011941000008000g4tmw,2012-01-19,352000,C30391,Comp3,Comp146
2012011341000008000fzluo,2012-01-13,176000,C30391,Comp3,Comp146
2012041241000008000ibdu8,2012-04-12,286000,C30391,Comp3,Comp146
2012021441000008000gruhj,2012-02-14,143000,C30391,Comp3,Comp146
2012021441000008000grw80,2012-02-14,286000,C30391,Comp3,Comp146
2012022241000008000gvsuf,2012-02-22,352000,C30391,Comp3,Comp146
2012041241000008000ibdvf,2012-04-12,528000,C30391,Comp3,Comp146
2012083041000008000pqukp,2012-08-30,286000,C30391,Comp3,Comp146
2012072541000008000p3ibq,2012-07-25,286000,C30391,Comp3,Comp146
2012072541000008000p3iau,2012-07-25,-352000,C30391,Comp3,Comp146
2012072541000008000p2dah,2012-07-25,352000,C30391,Comp3,Comp146
2012052241000008000ntplm,2012-05-22,286000,C30391,Comp3,Comp146
2012062041000008000oe9fn,2012-06-20,528000,C30391,Comp3,Comp146
2012072541000008000p2d8f,2012-07-25,528000,C30391,Comp3,Comp146
2012060141000008000o1fjl,2012-06-01,613800,C30391,Comp3,Comp146
2012072641000008000p3djt,2012-07-26,613800,C30391,Comp3,Comp146
2012083041000008000pqutr,2012-08-30,528000,C30391,Comp3,Comp146
2012112241000008000reuge,2012-11-22,528000,C30391,Comp3,Comp146
2012101241000008000qng1r,2012-10-12,286000,C30391,Comp3,Comp146
2012101241000008000qng0u,2012-10-12,528000,C30391,Comp3,Comp146
2012122041000008000s0gsp,2012-12-20,286000,C30391,Comp3,Comp146
2012122641000008000s3k2j,2012-12-26,528000,C30391,Comp3,Comp146
2013042941000008000ukxjq,2013-04-29,528000,C30391,Comp3,Comp146
2013052141000008000uzzdw,2013-05-21,528000,C30391,Comp3,Comp146
2013040341000008000u5gzf,2013-04-03,352000,C30391,Comp3,Comp146
2013021841000008000t7he4,2013-02-18,286000,C30391,Comp3,Comp146
2013040141000008000u4ics,2013-04-01,176000,C30391,Comp3,Comp146
2013021841000008000t7hhp,2013-02-18,528000,C30391,Comp3,Comp146
2013041841000008000ue5or,2013-04-18,286000,C30391,Comp3,Comp146
2013080841000008000wkhk2,2013-08-08,352000,C30391,Comp3,Comp146
2013101841000008000xts6w,2013-10-18,286000,C30391,Comp3,Comp146
2013101841000008000xts8z,2013-10-18,286000,C30391,Comp3,Comp146
2013090241000008000x0una,2013-09-02,286000,C30391,Comp3,Comp146
2013102141000008000xv1vl,2013-10-21,528000,C30391,Comp3,Comp146
2013080641000008000wk1mt,2013-08-06,286000,C30391,Comp3,Comp146
2013100741000008000xoxhe,2013-10-07,528000,C30391,Comp3,Comp146
2013082841000008000wvfo3,2013-08-28,528000,C30391,Comp3,Comp146
2013060441000008000vcfct,2013-06-04,96250,C30391,Comp3,Comp146
2013060441000008000vcfi4,2013-06-04,409200,C30391,Comp3,Comp146
2013060741000008000vfpez,2013-06-07,528000,C30391,Comp3,Comp146
2014012441000008000zpjq4,2014-01-24,176000,C30391,Comp3,Comp146
2013112641000008000yjewp,2013-11-26,528000,C30391,Comp3,Comp146
2013110441000008000y76j6,2013-11-04,286000,C30391,Comp3,Comp146
2014021941000008000068ca,2014-02-19,352000,C30391,Comp3,Comp146
20140303410000080000h4er,2014-03-03,528000,C30391,Comp3,Comp146
2014010241000008000zbmkn,2014-01-02,528000,C30391,Comp3,Comp146
20140319410000080000qrtp,2014-03-19,286000,C30391,Comp3,Comp146
20140324410000080000tfxb,2014-03-24,429000,C30391,Comp3,Comp146
201404114100000800019rm9,2014-04-11,-409200,C30391,Comp3,Comp146
201404114100000800019rzc,2014-04-11,511500,C30391,Comp3,Comp146
201406054100000800029pll,2014-06-05,528000,C30391,Comp3,Comp146
20140707410000080002yibo,2014-07-07,528000,C30391,Comp3,Comp146
20140708410000080002yiek,2014-07-08,429000,C30391,Comp3,Comp146
2014041141000008000193oz,2014-04-11,409200,C30391,Comp3,Comp146
20140620410000080002ibl5,2014-06-20,286000,C30391,Comp3,Comp146
20140507410000080001q983,2014-05-07,528000,C30391,Comp3,Comp146
201404034100000800013t9z,2014-04-03,528000,C30391,Comp3,Comp146
20141021410000080004v4tw,2014-10-21,286000,C30391,Comp3,Comp146
20141230410000080006azbb,2014-12-30,286000,C30391,Comp3,Comp146
20141229410000080006az89,2014-12-29,528000,C30391,Comp3,Comp146
20141016410000080004ss7w,2014-10-16,528000,C30391,Comp3,Comp146
20140930410000080004hjuf,2014-09-30,286000,C30391,Comp3,Comp146
20141006410000080004n1nr,2014-10-06,176000,C30391,Comp3,Comp146
20140902410000080003z570,2014-09-02,528000,C30391,Comp3,Comp146
20140929410000080004f66r,2014-09-29,352000,C30391,Comp3,Comp146
20141125410000080005jt8f,2014-11-25,528000,C30391,Comp3,Comp146
20141125410000080005jtan,2014-11-25,286000,C30391,Comp3,Comp146
20150105410000080006fqif,2015-01-05,528000,C30391,Comp3,Comp146
20150602410000080009jg6m,2015-06-02,-429000,C30391,Comp3,Comp146
201502134100000800079iaa,2015-02-13,286000,C30391,Comp3,Comp146
201502134100000800079i92,2015-02-13,528000,C30391,Comp3,Comp146
20150325410000080007zdfz,2015-03-25,528000,C30391,Comp3,Comp146
20150323410000080007zdhq,2015-03-23,528000,C30391,Comp3,Comp146
20150302410000080007lt7z,2015-03-02,528000,C30391,Comp3,Comp146
20150316410000080007v66i,2015-03-16,528000,C30391,Comp3,Comp146
20100204410000080000wbqh,2010-02-04,2530000,C30391,Comp4,Comp146
201009034100000800052q1b,2010-09-03,2530000,C30391,Comp4,Comp146
20100818410000080004zvov,2010-08-18,550000,C30391,Comp4,Comp146
20110119410000080007zt27,2011-01-19,253000,C30391,Comp4,Comp146
2011020141000008f5y00kfj,2011-02-01,110000,C30391,Comp5,Comp146
2011040141000008f5y00qgm,2011-04-01,110000,C30391,Comp5,Comp146
20101208410000080006zoim,2010-12-08,275000,C30391,Comp4,Comp146
2010121641000008000769kf,2010-12-16,2266000,C30391,Comp4,Comp146
2011050141000008f5y00tjj,2011-05-01,110000,C30391,Comp5,Comp146
201101284100000800083k0y,2011-01-28,1012000,C30391,Comp4,Comp146
2011030141000008f5y00nwc,2011-03-01,110000,C30391,Comp5,Comp146
2011010141000008f5y00hd0,2011-01-01,110000,C30391,Comp5,Comp146
2011061541000008000bu6ys,2011-06-15,550000,C30391,Comp4,Comp146
2011082441000008000cvoew,2011-08-24,2750000,C30391,Comp4,Comp146
2011090141000008f5y015ba,2011-09-01,110000,C30391,Comp5,Comp146
2011092341000008000df87w,2011-09-23,550000,C30391,Comp4,Comp146
2011060141000008f5y00wk3,2011-06-01,110000,C30391,Comp5,Comp146
2011091641000008000dagig,2011-09-16,506000,C30391,Comp4,Comp146
2011090641000008000d6783,2011-09-06,2530000,C30391,Comp4,Comp146
2011090641000008000d679q,2011-09-06,286000,C30391,Comp4,Comp146
2011070141000008f5y00zih,2011-07-01,110000,C30391,Comp5,Comp146
2011080141000008f5y012f1,2011-08-01,110000,C30391,Comp5,Comp146
2011110141000008f5y01b9g,2011-11-01,110000,C30391,Comp5,Comp146
2011100141000008f5y01883,2011-10-01,110000,C30391,Comp5,Comp146
2011101241000008000dsl68,2011-10-12,550000,C30391,Comp4,Comp146
2012040541000008f5y01qhd,2012-04-05,110000,C30391,Comp5,Comp146
2011120741000008000ezidp,2011-12-07,891000,C30391,Comp4,Comp146
2011120741000008000ezigu,2011-12-07,440000,C30391,Comp4,Comp146
2012012641000008000g41ai,2012-01-26,550000,C30391,Comp4,Comp146
2011120141000008f5y01e7b,2011-12-01,110000,C30391,Comp5,Comp146
2012040341000008000hw9hr,2012-04-03,1265000,C30391,Comp4,Comp146
2012030241000008000h1zyg,2012-03-02,1375000,C30391,Comp4,Comp146
2012021041000008000gn8si,2012-02-10,660000,C30391,Comp4,Comp146
2012020641000008f5y01k5a,2012-02-06,110000,C30391,Comp5,Comp146
2011122741000008000ffbuf,2011-12-27,1024566,C30391,Comp4,Comp146
2012022841000008000h0x5i,2012-02-28,550000,C30391,Comp4,Comp146
2012021441000008000grf2d,2012-02-14,2530000,C30391,Comp4,Comp146
2012030741000008f5y01neo,2012-03-07,110000,C30391,Comp5,Comp146
2012010541000008f5y01h6r,2012-01-05,110000,C30391,Comp5,Comp146
2011121541000008000f90mf,2011-12-15,2530000,C30391,Comp4,Comp146
2012031341000008000hinr5,2012-03-13,2530000,C30391,Comp4,Comp146
2012070541000008f5y001cz,2012-07-05,110000,C30391,Comp5,Comp146
2012050741000008f5y01thf,2012-05-07,110000,C30391,Comp5,Comp146
2012070241000008000omo49,2012-07-02,1092960,C30391,Comp4,Comp146
2012090541000008f5y00724,2012-09-05,110000,C30391,Comp5,Comp146
2012080641000008f5y0047s,2012-08-06,110000,C30391,Comp5,Comp146
2012071641000008000oyddk,2012-07-16,825000,C30391,Comp4,Comp146
2012060741000008f5y01wdl,2012-06-07,110000,C30391,Comp5,Comp146
2012052441000008000nv8qp,2012-05-24,220000,C30391,Comp6,Comp146
2013010741000008f5y00ik8,2013-01-07,110000,C30391,Comp5,Comp146
2012120541000008f5y00fnn,2012-12-05,110000,C30391,Comp5,Comp146
2012100841000008f5y009wo,2012-10-08,110000,C30391,Comp5,Comp146
2012110541000008f5y00crh,2012-11-05,110000,C30391,Comp5,Comp146
2013040541000008f5y00ryg,2013-04-05,110000,C30391,Comp5,Comp146
2013030641000008f5y00otw,2013-03-06,110000,C30391,Comp5,Comp146
2013040441000008000u5n55,2013-04-04,275000,C30391,Comp4,Comp146
2013020541000008f5y00lk3,2013-02-05,110000,C30391,Comp5,Comp146
2013050641000008f5y00uty,2013-05-06,110000,C30391,Comp5,Comp146
2013082041000008000wq1eo,2013-08-20,52800,C30391,Comp6,Comp146
2013102341000008000xvelo,2013-10-23,616000,C30391,Comp4,Comp146
2013080541000008f5y013jq,2013-08-05,110000,C30391,Comp5,Comp146
2013090541000008f5y016dv,2013-09-05,110000,C30391,Comp5,Comp146
2013100741000008f5y01976,2013-10-07,110000,C30391,Comp5,Comp146
2013070441000008f5y010oc,2013-07-04,110000,C30391,Comp5,Comp146
2013060541000008f5y00xrb,2013-06-05,110000,C30391,Comp5,Comp146
2013062641000008000vokex,2013-06-26,96800,C30391,Comp6,Comp146
2013053041000008000v5blu,2013-05-30,2024000,C30391,Comp4,Comp146
2013072541000008000w9x4c,2013-07-25,96800,C30391,Comp6,Comp146
2013110541000008f5y01c2d,2013-11-05,110000,C30391,Comp5,Comp146
2013120541000008f5y01exw,2013-12-05,110000,C30391,Comp5,Comp146
2014010641000008f5y01hv2,2014-01-06,110000,C30391,Comp5,Comp146
2014030541000008f5y01o38,2014-03-05,110000,C30391,Comp5,Comp146
2014020541000008f5y01ku2,2014-02-05,110000,C30391,Comp5,Comp146
2014060541000008f5y01x10,2014-06-05,66000,C30391,Comp5,Comp146
2014070441000008f5y01zvl,2014-07-04,66000,C30391,Comp5,Comp146
2014040441000008f5y01r5o,2014-04-04,66000,C30391,Comp5,Comp146
2014050841000008f5y01u4q,2014-05-08,66000,C30391,Comp5,Comp146
2014080541000008f5y026hs,2014-08-05,66000,C30391,Comp5,Comp146
2014120441000008f5y02hum,2014-12-04,66000,C30391,Comp5,Comp146
2014090441000008f5y029c6,2014-09-04,66000,C30391,Comp5,Comp146
2014110541000008f5y02f0o,2014-11-05,66000,C30391,Comp5,Comp146
2015010741000008f5y02ksy,2015-01-07,66000,C30391,Comp5,Comp146
2014100641000008f5y02bxp,2014-10-06,66000,C30391,Comp5,Comp146
2015060441000008f5y030ok,2015-06-04,66000,C30391,Comp5,Comp146
2015030541000008f5y02qxx,2015-03-05,66000,C30391,Comp5,Comp146
2015020541000008f5y02nre,2015-02-05,66000,C30391,Comp5,Comp146
2015040641000008f5y02u2f,2015-04-06,66000,C30391,Comp5,Comp146
2015050741000008f5y02ww7,2015-05-07,66000,C30391,Comp5,Comp146
2015090441000008f5y0393u,2015-09-04,66000,C30391,Comp5,Comp146
2015070641000008f5y032vl,2015-07-06,66000,C30391,Comp5,Comp146
2015080541000008f5y035yo,2015-08-05,66000,C30391,Comp5,Comp146
20150629410001858sr6e7s0,2015-06-29,550000,C30391,Comp7,Comp146
20141127410001857ef5f13r,2014-11-27,363000,C30391,Comp7,Comp146
2014072541000185v1o48a2f,2014-07-25,1240800,C30391,Comp7,Comp146
2015052541000185f0k57e6p,2015-05-25,924000,C30391,Comp7,Comp146
2015053041000185b78yh0o9,2015-05-30,-2051500,C30391,Comp7,Comp146
20151031410001856j6jl4i8,2015-10-31,1562000,C30391,Comp7,Comp146
20141128410001855hn9v7z8,2014-11-28,2170300,C30391,Comp7,Comp146
2014082541000185c78xs9w1,2014-08-25,305800,C30391,Comp7,Comp146
2014012841000185d68r6j3x,2014-01-28,2031700,C30391,Comp7,Comp146
2015092341000185n3g94sa6,2015-09-23,400400,C30391,Comp7,Comp146
2015052541000185f34b0gc2,2015-05-25,1881000,C30391,Comp7,Comp146
2015112641000185d2i73v3d,2015-11-26,33000,C30391,Comp7,Comp146
20150327410001851b8zn1h4,2015-03-27,254100,C30391,Comp7,Comp146
20150828410001852nn35z3k,2015-08-28,683100,C30391,Comp7,Comp146
20150427410001850l5ph2w0,2015-04-27,732600,C30391,Comp7,Comp146
2015013041000185u29fi8i3,2015-01-30,3074500,C30391,Comp7,Comp146
20140925410001852tv1w7m0,2014-09-25,451000,C30391,Comp7,Comp146
2015072541000185j9s62i1x,2015-07-25,2611620,C30391,Comp7,Comp146
2014052541000185c2n2x5w8,2014-05-25,1031800,C30391,Comp7,Comp146
2014022841000185h4m63bi8,2014-02-28,308000,C30391,Comp7,Comp146
2014072841000185n4i3m8h6,2014-07-28,824120,C30391,Comp7,Comp146
2011043041000008000an4xp,2011-04-30,5997200,C30391,Comp8,Comp146
20110228410000080008ypca,2011-02-28,5049880,C30391,Comp8,Comp146
201101314100000800083v3u,2011-01-31,5768400,C30391,Comp8,Comp146
2011033141000008000a0k4m,2011-03-31,11556820,C30391,Comp8,Comp146
2011063041000008000c66x3,2011-06-30,4705800,C30391,Comp8,Comp146
2011090741000008000d6p05,2011-09-07,3960000,C30391,Comp9,Comp146
2011053141000008000bm9u5,2011-05-31,5508800,C30391,Comp8,Comp146
2011073041000008000cn8zt,2011-07-30,1437150,C30391,Comp9,Comp146
2011053041000008000billv,2011-05-30,132000,C30391,Comp10,Comp146
2011080441000008000cqd2m,2011-08-04,22880000,C30391,Comp9,Comp146
2011111441000008000ehg5g,2011-11-14,16280000,C30391,Comp9,Comp146
2011082041000008000d02ko,2011-08-20,24640000,C30391,Comp9,Comp146
2011083141000008000d03l7,2011-08-31,754600,C30391,Comp9,Comp146
2011083141000008000d03r4,2011-08-31,132000,C30391,Comp9,Comp146
2011083141000008000d03zq,2011-08-31,8074000,C30391,Comp9,Comp146
2011083141000008000d03o0,2011-08-31,2763750,C30391,Comp9,Comp146
2011083141000008000d04hf,2011-08-31,3960000,C30391,Comp9,Comp146
2011093041000008000dp6mg,2011-09-30,6234800,C30391,Comp8,Comp146
2011073141000008000cnyua,2011-07-31,8775800,C30391,Comp8,Comp146
2011100541000008000dwfxv,2011-10-05,4125000,C30391,Comp9,Comp146
2011100441000008000dwfyy,2011-10-04,2530000,C30391,Comp9,Comp146
2011100541000008000dwg18,2011-10-05,77000,C30391,Comp9,Comp146
2011102741000008000dz4ze,2011-10-27,2618000,C30391,Comp9,Comp146
2011092941000008000dgwoh,2011-09-29,2964500,C30391,Comp9,Comp146
2011072841000008000chpud,2011-07-28,440000,C30391,Comp9,Comp146
2011072841000008000chptp,2011-07-28,4114000,C30391,Comp9,Comp146
2011103141000008000e794r,2011-10-31,8503880,C30391,Comp8,Comp146
2011072941000008000chwsr,2011-07-29,324500,C30391,Comp9,Comp146
2011103141000008000e27y1,2011-10-31,327800,C30391,Comp9,Comp146
2011103141000008000e27we,2011-10-31,4290000,C30391,Comp9,Comp146
2011102441000008000e27xe,2011-10-24,16280000,C30391,Comp9,Comp146
2011062941000008000bzfzh,2011-06-29,8580000,C30391,Comp9,Comp146
2011102041000008000e27wq,2011-10-20,49280000,C30391,Comp9,Comp146
2011083141000008000d2xro,2011-08-31,5726600,C30391,Comp8,Comp146
2011062941000008000bzr2v,2011-06-29,4996750,C30391,Comp9,Comp146
2011062941000008000bzr7f,2011-06-29,2399100,C30391,Comp9,Comp146
2011063041000008000c5qc6,2011-06-30,3960000,C30391,Comp9,Comp146
2011062941000008000bzra9,2011-06-29,165000,C30391,Comp9,Comp146
2011100441000008000e4039,2011-10-04,2530000,C30391,Comp9,Comp146
2012020141000008000gzjig,2012-02-01,33000,C30391,Comp11,Comp146
2012022741000008000gxu22,2012-02-27,1650000,C30391,Comp9,Comp146
2012022741000008000gxu9k,2012-02-27,550000,C30391,Comp9,Comp146
2011123141000008000fmrfc,2011-12-31,1927640,C30391,Comp9,Comp146
2012022741000008000gxw17,2012-02-27,110000,C30391,Comp9,Comp146
2012022741000008000gxw3m,2012-02-27,22000,C30391,Comp9,Comp146
2012022741000008000gy123,2012-02-27,115500,C30391,Comp9,Comp146
2012022741000008000gy12e,2012-02-27,110000,C30391,Comp9,Comp146
2012022741000008000gy12k,2012-02-27,24750000,C30391,Comp9,Comp146
2012022741000008000gy12o,2012-02-27,601700,C30391,Comp9,Comp146
2011121641000008000f9teo,2011-12-16,24750000,C30391,Comp9,Comp146
2012013141000008000gcw0w,2012-01-31,264000,C30391,Comp9,Comp146
2012013141000008000gcw2i,2012-01-31,2633400,C30391,Comp8,Comp146
2011113041000008000evmm4,2011-11-30,8973800,C30391,Comp8,Comp146
2011112941000008000eonie,2011-11-29,550000,C30391,Comp9,Comp146
2011112941000008000eonfs,2011-11-29,220000,C30391,Comp9,Comp146
2011112941000008000eonrd,2011-11-29,4029300,C30391,Comp9,Comp146
2011112941000008000eonwj,2011-11-29,4923600,C30391,Comp9,Comp146
2012033141000008000hzbou,2012-03-31,8911100,C30391,Comp8,Comp146
2011112941000008000eonkd,2011-11-29,110000,C30391,Comp9,Comp146
2011112941000008000eonoc,2011-11-29,440000,C30391,Comp9,Comp146
2011123141000008000fqd3a,2011-12-31,9336250,C30391,Comp8,Comp146
2012030241000008000h36i6,2012-03-02,33000,C30391,Comp11,Comp146
2012012741000008000g57sh,2012-01-27,352000,C30391,Comp9,Comp146
2011123041000008000firnl,2011-12-30,3960000,C30391,Comp9,Comp146
2011123041000008000firuy,2011-12-30,5632000,C30391,Comp9,Comp146
2012013041000008000g5jyp,2012-01-30,1234200,C30391,Comp9,Comp146
2012013041000008000g5k4o,2012-01-30,8580000,C30391,Comp9,Comp146
2011113041000008000eqbns,2011-11-30,3960000,C30391,Comp9,Comp146
2012040941000008000i393d,2012-04-09,33000,C30391,Comp11,Comp146
2011122841000008000ffxz2,2011-12-28,110000,C30391,Comp9,Comp146
2011122841000008000ffygk,2011-12-28,3960000,C30391,Comp9,Comp146
2012011941000008000g1y2s,2012-01-19,2090000,C30391,Comp10,Comp146
2011122841000008000ffy97,2011-12-28,110000,C30391,Comp9,Comp146
2012041041000008000i9zqn,2012-04-10,66000,C30391,Comp10,Comp146
2011122841000008000ffynw,2011-12-28,264000,C30391,Comp9,Comp146
2011122841000008000ffysb,2011-12-28,3960000,C30391,Comp9,Comp146
2011122841000008000ffydc,2011-12-28,3960000,C30391,Comp9,Comp146
2012022341000008000gvu28,2012-02-23,88000,C30391,Comp9,Comp146
2011122841000008000ffyiy,2011-12-28,187000,C30391,Comp9,Comp146
2011122841000008000ffyxk,2011-12-28,2750000,C30391,Comp9,Comp146
2012022941000008000h4wxh,2012-02-29,10874600,C30391,Comp8,Comp146
2011122841000008000ffz2k,2011-12-28,220000,C30391,Comp9,Comp146
2012022041000008000gu2s1,2012-02-20,110000,C30391,Comp9,Comp146
2011112941000008000eonm7,2011-11-29,484000,C30391,Comp9,Comp146
2012083141000008000pws3r,2012-08-31,9213600,C30391,Comp8,Comp146
2012073141000008000pc0jn,2012-07-31,7068600,C30391,Comp8,Comp146
2012063041000008000opd9l,2012-06-30,11796400,C30391,Comp8,Comp146
2012070141000008000ov6rm,2012-07-01,33000,C30391,Comp11,Comp146
2012071241000008000owc7x,2012-07-12,198000,C30391,Comp12,Comp146
